ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
5367,#,16-20,#,#,#,#,#,#,<=50K,bailey,higginson,61,tazewell circuit,noaddresstwo,essendon west,2443,qld,3946789
4822,#,16-20,#,#,#,#,#,#,<=50K,jaek,foster,34,close hclifax,noaddresstwo,kirrwe,2229,sl,3765844
3850,#,16-20,#,#,#,#,#,#,<=50K,zarran,brandon-brown,3,custance street,beach house,beresford,2087,qld,6091477
9660,#,16-20,#,#,#,#,#,#,<=50K,liana,parikh,1,tarraleah crescent,noaddresstwo,greevace,4161,sa,4420589
653,#,16-20,#,#,#,#,#,#,<=50K,harrison,grodon,117,ainslie svenue,raintree farm,nosuburb,6018,qld,7036837
1707,#,16-20,#,#,#,#,#,#,<=50K,hannwh,manue,0,wheeler crescent,noaddresstwo,fremantle,2528,qld,1500761
7289,#,16-20,#,#,#,#,#,#,<=50K,lara,higham,10,warring place,noaddresstwo,killarney heights,6107,qld,3330277
2478,#,16-20,#,#,#,#,#,#,<=50K,patrick,mcginley,100,noaddressone,noaddresstwo,hamilton,3113,wa,4675821
5896,#,16-20,#,#,#,#,#,#,<=50K,annika,phillips,37,hopkins street,noaddresstwo,kingswood,3156,qld,3900399
3821,#,16-20,#,#,#,#,#,#,<=50K,nogivenname,golby,30,pinkertob circuit,guraguma,south perth,6070,nsl,5185440
2471,#,16-20,#,#,#,#,#,#,<=50K,marcus,batchelor,114,waterfield place,noaddresstwo,burleigh heads,4381,wa,2489263
7312,#,16-20,#,#,#,#,#,#,<=50K,ruby,sunderland,10,jenkinson street,noaddresstwo,beechboro,6288,nsd,8817764
4367,#,16-20,#,#,#,#,#,#,<=50K,olivia,edmonds,1,wynter place,henry kendall vlge,aitkenvale,4163,nsw,1558863
5428,#,16-20,#,#,#,#,#,#,<=50K,michael,nicholas,9,cararfsoe,dandry station,balmain,3220,qld,5085294
9691,#,16-20,#,#,#,#,#,#,<=50K,finn,martin,7,bainton crescent,the nook,albury,4164,nsw,1607172
3871,#,16-20,#,#,#,#,#,#,<=50K,brigitte,spence,240,duffy street,noaddresstwo,kirribilli,2041,nostate,7007165
5741,#,16-20,#,#,#,#,#,#,<=50K,jettie,qualtrligh,46,daglish ytreet,noaddresstwo,neutral bay,3401,vii,4513573
3433,#,16-20,#,#,#,#,#,#,<=50K,arabella,jonsd,135,burkitt street,noaddresstwo,rockahuphton,3195,vic,7904760
6188,#,16-20,#,#,#,#,#,#,<=50K,nogivenname,mobbs,58,collingridge street,noaddresstwo,heatley,4216,vic,5319089
3484,#,16-20,#,#,#,#,#,#,<=50K,emiily,wright,1,mcdougall street,noaddresstwo,penshurst,0nan,qld,1382473
5360,#,16-20,#,#,#,#,#,#,<=50K,isabella,fopp,48,torrens street,noaddresstwo,raceview,4701,sa,1944356
9555,#,16-20,#,#,#,#,#,#,<=50K,kirar,jarvu,329,lavertona venue,noaddresstwo,mudgeeraba,3198,qld,1563179
9234,#,16-20,#,#,#,#,#,#,<=50K,holly,duregon,44,glyde place,glenview,kalgoorlie,3337,vic,7346649
7163,#,16-20,#,#,#,#,#,#,<=50K,aj,piokv,85,kingham place,the village,toukcey,2299,vic,3687980
2326,#,16-20,#,#,#,#,#,#,<=50K,madison,saward,70,charlton crescent,noaddresstwo,florey,2011,nsw,5222578
8693,#,19,#,#,#,North America,#,#,<=50K,liam,bradley,12,barrington crescent,noaddresstwo,ermington,2023,vic,8645750
2191,#,19,#,#,#,North America,#,#,<=50K,brandon,wallace,90,noaddressone,wyamah,east maitland,6210,vic,1554025
7502,#,19,#,#,#,North America,#,#,<=50K,alensia,willis,2,plummer street,noaddresstwo,deakin,4275,nostate,1390427
5612,#,19,#,#,#,North America,#,#,<=50K,alannah,kay,53,stapylton street,millridge,centenary heights,5089,vic,9927386
5394,#,19,#,#,#,North America,#,#,<=50K,nogivenname,robson,37,nicholas street,noaddresstwo,pine mountain,2234,vic,6158309
4912,#,19,#,#,#,North America,#,#,<=50K,james,hanson,30,brereton street,noaddresstwo,south melbourne,2761,nsw,4275335
8035,#,19,#,#,#,North America,#,#,<=50K,mitchell,byrk,50,forbes svreet,woodlands,gerogmxry,5417,nsw,6145754
7454,#,19,#,#,#,North America,#,#,<=50K,sophie,taylor,8,herron crescent,noaddresstwo,st georges,2197,vic,2397496
4079,#,19,#,#,#,North America,#,#,<=50K,madeoine,mccann,7,osburn drive,noaddresstwo,templestowe,6107,vit,9433586
1465,#,19,#,#,#,North America,#,#,<=50K,matthew,douglas,131,hodgson crescent,noaddresstwo,brighton north,5290,nsw,2302855
417,#,19,#,#,#,North America,#,#,<=50K,finlay,wagner,88,noaddressone,noaddresstwo,ringwood east,3977,vic,1022225
3670,#,19,#,#,#,North America,#,#,<=50K,flynn,aillapan,10,bendigo street,fernhill,glenalta,2031,vic,6380335
7188,#,19,#,#,#,North America,#,#,<=50K,bailey,heidenreich,7,belconnen way,noaddresstwo,ellinbank,4350,vic,8945308
4896,#,19,#,#,#,North America,#,#,<=50K,nogivenname,roxsi,30,arthur ircle,noaddresstwo,blacpkwn,3136,qld,1688501
2486,#,19,#,#,#,North America,#,#,<=50K,lachlan,bate,2,edmond close,noaddresstwo,wauchope,5540,vic,7317432
3296,#,19,#,#,#,North America,#,#,<=50K,lachlan,casha,74,weavers crescent,noaddresstwo,sydney,2220,act,6299020
3741,#,19,#,#,#,North America,#,#,<=50K,matthew,ryay,122,castley circuit,noaddresstwo,delafmbe,2028,nostate,1788417
660,#,19,#,#,#,North America,#,#,<=50K,josh,mckesvar,33,were street,sunny crest,narre wzardren,3041,wa,9674139
9910,#,19,#,#,#,North America,#,#,<=50K,jack,mubh,57,andrea place,noaddresstwo,diamond creek,5013,qlb,8505591
6072,#,19,#,#,#,North America,#,#,<=50K,natalia,wknlsh,1,goldfinc c ircuit,noaddresstwo,kingsorod,3525,nostate,1989484
8261,#,19,#,#,#,North America,#,#,<=50K,rhys,wionczkowski,6,downard street,noaddresstwo,nosuburb,5374,nsw,9718039
3758,#,19,#,#,#,North America,#,#,<=50K,cindy,rawaon,10,noaddressone,noaddresstwo,southbank,3020,vicr,8191402
4844,#,19,#,#,#,North America,#,#,<=50K,nogivenname,heald,44,clive steele avenue,noaddresstwo,bermagui,2207,qo,8712013
3457,#,19,#,#,#,North America,#,#,<=50K,emma,shore,4,middleton circuit,noaddresstwo,mitcham,3020,wa,3518582
1515,#,19,#,#,#,North America,#,#,<=50K,maud,mccann,370,osburndive,noaddresstwo,templesstowe,6187,vic,9433568
7509,#,19,#,#,#,North America,#,#,<=50K,kailey,nosurname,6,strangways street,noaddresstwo,north rockhampton,6018,nsw,9535486
2650,#,19,#,#,#,North America,#,#,<=50K,cooom,winmdet,11,hair place,noaddresstwo,numurkah,3205,wa,3678861
4878,#,19,#,#,#,North America,#,#,<=50K,emerhjon,dowing,79,muir clde,noaddresstwo,scarborough,2109,qld,4024457
2204,#,19,#,#,#,North America,#,#,<=50K,sara,byrne,21,antares crescent,noaddresstwo,grafton,2580,vic,7663672
9171,#,19,#,#,#,North America,#,#,<=50K,ella,moat,27,hyndes crescent,lakeside torist park,nosuburb,3561,nsw,7429016
1675,#,19,#,#,#,North America,#,#,<=50K,nellie,richardson,1,hicks street,neath,hoppers crossing,2068,qld,8954202
3708,#,19,#,#,#,North America,#,#,<=50K,tahlia,gor,0,callister crescent,jorobe,glen uris,6008,qld,7315471
6692,#,19,#,#,#,North America,#,#,<=50K,kyle,carapetis,106,worrell place,murray valley,old bar,2759,qld,7113055
6068,#,19,#,#,#,North America,#,#,<=50K,fergus,ielasi,35,maribyrnong avenue,villa 262,killingworth,2806,wa,8519086
6837,#,19,#,#,#,North America,#,#,<=50K,jamie,osadtschuk,7,rundle place,blackridge flyfishing school,highton,3108,nsw,4085947
7507,#,19,#,#,#,North America,#,#,<=50K,scarman,baxh,3,fuhrman street,noaddresstwo,yanac,5021,nostate,6393075
1680,#,19,#,#,#,North America,#,#,<=50K,oscar,jones,36,seaver street,timaury gardns,hallam,7307,nostate,8100622
5921,#,19,#,#,#,North America,#,#,<=50K,jamie,piekarski,23,diamond street,noaddresstwo,clearview,6110,nsw,2612664
5061,#,19,#,#,#,North America,#,#,<=50K,mathew,dozf,7,spafforc ce escent,noaddresstwo,rockhampton,4503,nostate,4132188
9788,#,19,#,#,#,North America,#,#,<=50K,tanar,cahill,101,schomburgk street,noaddresstwo,kingston,4560,wa,2513070
6489,#,19,#,#,#,North America,#,#,<=50K,alecbsfer,nichols,1,john clelansecrescent,noaddresstwo,singleton heights,2010,nsw,1606870
4241,#,19,#,#,#,North America,#,#,<=50K,loynsa,caitlin,116,heathervale,drevermann street,busby,4123,nsg,6986947
6996,#,19,#,#,#,North America,#,#,<=50K,sarah,strelnikow,0,totterdell street,noaddresstwo,mulwala,2565,qld,2271445
1378,#,19,#,#,#,North America,#,#,<=50K,amy,pooley,49,oxley street,cacia downs,nhill,2023,nsw,2660096
9471,#,19,#,#,#,North America,#,#,<=50K,samara,cooper,269,longford street,avondale,sandy beach,3188,vic,5837160
3299,#,19,#,#,#,North America,#,#,<=50K,georgia,campbell,41,purnell place,durrumbandi,armidale,6163,wa,7021501
4039,#,19,#,#,#,North America,#,#,<=50K,jake,roeq,12,figg pclace,villa 32 brenywood vlge,caulfield north,3099,sa,1350400
810,#,19,#,#,#,North America,#,#,<=50K,thomas,stoddart,7,heard street,wishart village,caringbah,3032,nsw,7634305
3660,#,19,#,#,#,North America,#,#,<=50K,nogivenname,mcgowdln,90,tauchert street,mangiri,merinda,4270,act,9176384
7613,#,19,#,#,#,North America,#,#,<=50K,barnaby,roach,11,fellows street,noaddresstwo,port melbourne,3185,sa,8040201
9431,#,19,#,#,#,North America,#,#,<=50K,hayley,palmkr,23,noaddressone,noaddresstwo,fostor,2078,tawl,4039646
9615,#,19,#,#,#,North America,#,#,<=50K,madeline,bell,1,hudson street,noaddresstwo,gordon,3019,nostate,9426065
6829,#,19,#,#,#,North America,#,#,<=50K,andtzw,stfy,52,noaddressone,noaddresstwo,malvrrn,3862,qld,3241579
8687,#,19,#,#,#,North America,#,#,<=50K,jordan,sly,140,roughsey place,noaddresstwo,pascoe vale,3079,vic,1462377
6510,#,19,#,#,#,North America,#,#,<=50K,jake,webb,9,mclaren crescent,noaddresstwo,elizabeth vale,5008,nsw,8814425
3416,#,19,#,#,#,North America,#,#,<=50K,courtbey,portmidnni,5,drive eucumbene,noaddresstwo,225,mornington,nsw,1815184
5348,#,19,#,#,#,North America,#,#,<=50K,liam,chapman,6,welsby place,noaddresstwo,eastwocod,2142,qld,7369170
4863,#,19,#,#,#,North America,#,#,<=50K,joel,ward,18,bridgedrrweet,noaddresstwo,howrsah,3042,nsw,4959591
6649,#,19,#,#,#,North America,#,#,<=50K,powke,domenique,626,cobbadah street,hillview,lismore,2158,nsw,9201330
8878,#,19,#,#,#,North America,#,#,<=50K,matthew,gedritis,4,jessupkdplace,noaddresstwo,riverwood,3175,viw,6327684
7047,#,19,#,#,#,North America,#,#,<=50K,jacob,woods,5,noaddressone,woodfield estate,nosuburb,7015,qld,6399701
6891,#,19,#,#,#,North America,#,#,<=50K,nathan,ashwood,15,national circuit,noaddresstwo,waverley,3219,vic,3110137
7951,#,19,#,#,#,North America,#,#,<=50K,sarah,trepjma,83,burdettcrescent,noaddresstwo,quiloie,3214,qld,9578386
5366,#,19,#,#,#,North America,#,#,<=50K,thomas,mackie,64,reveley crescent,noaddresstwo,toorak,2007,vic,3271692
8813,#,19,#,#,#,North America,#,#,<=50K,jack,consay,3,canberr avenue,shangri-la,windradhneheights,4895,qld,5055226
7978,#,19,#,#,#,North America,#,#,<=50K,lucy,rawsn,10,diggles sreet,house 38,southbank,3020,vic,8190124
680,#,19,#,#,#,North America,#,#,<=50K,ethan,koppleman,198,o'reilly street,reedy creek farm,bathurst,4700,nsw,6757030
5242,#,19,#,#,#,North America,#,#,<=50K,wade,lord,9,lomman place,noaddresstwo,carnegie,2161,nsw,5821326
132,#,19,#,#,#,North America,#,#,<=50K,jaime,mcgovern,43,goa place,noaddresstwo,mannering park,6343,nostate,5235208
5406,#,19,#,#,#,North America,#,#,<=50K,joshua,neal,5,gye place,lesaileen,lavington,2430,vic,1146205
8851,#,19,#,#,#,North America,#,#,<=50K,jessica,chee,56,sturgeon street,australian fair west,st leonards,0nan,qld,8098741
5650,#,19,#,#,#,North America,#,#,<=50K,noah,budden,0,alabastdr ssreet,noaddresstwo,lindfiled,3152,nostate,7699980
6532,#,19,#,#,#,North America,#,#,<=50K,adpm,noblj,26,chauvel darcle,noaddresstwo,west pennant hills,6220,vic,6030832
4902,#,19,#,#,#,North America,#,#,<=50K,wallace,branwln,90,noaddressone,wyamah,east maitland,6235,vic,1554025
8777,#,19,#,#,#,North America,#,#,<=50K,lara,geason,23,dobell circuit,noaddresstwo,westmead,2580,qld,4092633
585,#,19,#,#,#,North America,#,#,<=50K,natalee,nosurname,67,knox street,noaddresstwo,thornlugh,4359,vic,5166073
2534,#,19,#,#,#,North America,#,#,<=50K,jacob,gill,442,carbeen street,noaddresstwo,marks point,2402,sa,8287006
5773,#,19,#,#,#,North America,#,#,<=50K,katelyn,berwick,11,hemmings crescent,koombana resort,north adelaide,2131,nsw,4859101
8582,#,19,#,#,#,#,#,#,<=50K,caitlyn,pride,15,millerxsyreet,noaddresstwo,burwod,4164,nostate,4603338
996,#,19,#,#,#,#,#,#,<=50K,aidan,harding,0,fraser place,noaddresstwo,lady barron,2850,nostate,1220351
9745,#,19,#,#,#,#,#,#,<=50K,katelyn,irwin,13,noaddressone,noaddresstwo,charleyille,3564,qld,3899845
6326,#,19,#,#,#,#,#,#,<=50K,dylan,lee,15,gundara street,noaddresstwo,southport,2477,nsw,2991964
5492,#,19,#,#,#,#,#,#,<=50K,ash,gordon,77,merriman crescent,noaddresstwo,willetton,6061,sa,2650465
6731,#,19,#,#,#,#,#,#,<=50K,noah,hall,9,gidjadplace,noaddresstwo,carnwge,5320,qd,5067225
5412,#,19,#,#,#,#,#,#,<=50K,tiahana,nosurname,3,troughton street,noaddresstwo,morayfield,7250,nsw,4998592
8844,#,19,#,#,#,#,#,#,<=50K,shakirah,abbot,89,ardlethan street,bondabolla,nedlands,2611,nsw,7562046
5192,#,19,#,#,#,#,#,#,<=50K,ebony,ewington,266,coverdale street,noaddresstwo,sunshine,3149,vic,5796769
9271,#,19,#,#,#,#,#,#,<=50K,annalise,fyfe,300,candelo place,flt 151,corio,3939,wa,1118895
9513,#,19,#,#,#,#,#,#,<=50K,noah,thompson,26,haverfield place,noaddresstwo,leichhardt,2261,nsw,7590227
25,#,19,#,#,#,#,#,#,<=50K,emiily,martin,24,faulkner place,taatooke,hendra,4006,vic,4363680
3953,#,19,#,#,#,#,#,#,<=50K,dylan,rendell,114,wattle street,noaddresstwo,toowoomba,2750,vic,3484585
6115,#,19,#,#,#,#,#,#,<=50K,jade,snqth,2,de gillern place,noaddresstwo,422,golden square,vic,1570960
9206,#,19,#,#,#,#,#,#,<=50K,mitchell,harelu,7,paul coe l rescent,curdie vale,belmopnt,2264,nsw,2363609
1311,#,19,#,#,#,#,#,#,<=50K,thomas,lewis,7,coranderrk street,noaddresstwo,tom price,2132,nsw,1513922
64,#,19,#,#,#,#,#,#,<=50K,justin,crocker,31,tunney crescent,waldhugel,singleton heights,7310,nsw,4026964
6142,#,19,#,#,#,#,#,#,<=50K,elizabeth,johnston,7,vale place,noaddresstwo,maclean,3175,vic,6715525
8787,#,19,#,#,#,#,#,#,<=50K,jennifer,nosurname,9,monaro crdescent,noaddresstwo,surfers paradise,2484,nsw,8790822
7127,#,19,#,#,#,#,#,#,<=50K,georgia,chambers,18,dumas street,noaddresstwo,high wycombe,2518,wa,6586944
4190,#,19,#,#,#,#,#,#,<=50K,hannah,abbtot,10,stieglitz circuit,noaddresstwo,padstwo,4200,nx,2785448
1896,#,19,#,#,#,#,#,#,<=50K,erin,banks,26,canaway place,noaddresstwo,dalkeith,3083,nsw,4006094
1445,#,19,#,#,#,#,#,#,<=50K,ridley,pollard,0,bungonksgstreet,noaddresstwo,gave,7330,nostate,3543187
9419,#,19,#,#,#,#,#,#,<=50K,noah,morgan,38,antill street,buddah station,oatley,2500,qld,7570443
4994,#,19,#,#,#,#,#,#,<=50K,dillon,liceg,21,kellermann close,bulgamarra station,carloae,6430,vic,5778822
8920,#,19,#,#,#,#,#,#,<=50K,james,wilson,26,pennington crescent,norfolk bay convict station,meningie,2209,nsw,9181475
2363,#,19,#,#,#,#,#,#,<=50K,carla,thomson,6,ngunawal drive,noaddresstwo,millicent,4370,qld,1200395
643,#,19,#,#,#,#,#,#,<=50K,catherine,hadaow,8,ovens street,calvary campus,cremfrne,2535,ncw,5210081
9741,#,19,#,#,#,#,#,#,<=50K,tayah,mortimer,25,packer street,noaddresstwo,mount st thomas,6100,nsw,8634964
5094,#,19,#,#,#,#,#,#,<=50K,victoria,hill,8,clunies ross street,noaddresstwo,guildford,4225,qld,6937780
2356,#,19,#,#,#,#,#,#,<=50K,jack,yatens,32,shephervdstreet,noaddresstwo,hamptonipark,2093,vic,7670450
8954,#,19,#,#,#,#,#,#,<=50K,rebekah,lim,25,hanna street,tamarua,adelaide,2326,vic,9851411
314,#,19,#,#,#,#,#,#,<=50K,jasmine,thoxpson,8,blumentllplace,noaddresstwo,young,5032,nsw,8556829
1278,#,19,#,#,#,#,#,#,<=50K,philiops,huisman,2,gunningjpkace,noaddresstwo,blaxknad,6084,wa,7224293
5591,#,19,#,#,#,#,#,#,<=50K,daniel,need,10,damala street,noaddresstwo,southport,4814,sa,2088167
6162,#,19,#,#,#,#,#,#,<=50K,wilson,saunderson,20,ebden street,noaddresstwo,manunda,3072,qld,4613302
4138,#,19,#,#,#,#,#,#,<=50K,lochlan,verdouw,58,murranji street,noaddresstwo,cannonvale,3178,nsw,3556674
35,#,19,#,#,#,#,#,#,<=50K,jpe,cahogson,5,sheehan street,regency park estat,east lindfield,3350,qld,2002984
5356,#,19,#,#,#,#,#,#,<=50K,noah,budden,0,alabaster street,noaddresstwo,lindfield,3152,vic,7699980
6155,#,19,#,#,#,#,#,#,<=50K,charlie,riley,51,bungonia street,meroo manor,mill park,2280,qld,6122549
2151,#,19,#,#,#,#,#,#,<=50K,daniel,bament,20,lambrigg street,noaddresstwo,geelong,2478,nsw,7955899
361,#,19,#,#,#,#,#,#,<=50K,caleb,turner,54,cooksey place,noaddresstwo,wentworthville,2577,vic,2781538
551,#,19,#,#,#,#,#,#,<=50K,jakc,goldbuoerg,3,sharwoodcescent,rockybank,ashmore,5043,nsw,1631675
8631,#,19,#,#,#,#,#,#,<=50K,fergtd,nestercxuk,11,tambo street,noaddresstwo,green olls,3113,wa,3843814
2431,#,19,#,#,#,#,#,#,<=50K,benjamin,mcgviri,9218,elsey street,harbison homes,clamymore,4884,nsw,7644781
6591,#,19,#,#,#,#,#,#,<=50K,samuel,rose,8,gurrit place,noaddresstwo,parafield gardens,3155,wa,9749611
7388,#,19,#,#,#,#,#,#,<=50K,jack,dezen,1,chevalier street,she's right,southport,4812,vic,4164264
6445,#,19,#,#,#,#,#,#,<=50K,talia,tarrant,12,belconnen way,pacific private hospital,narangba,0nan,nsw,2325127
6245,#,19,#,#,#,#,#,#,<=50K,kade,underwood,8,moorhouse street,old argyle square,padstow,5062,vic,7512459
1914,#,19,#,#,#,#,#,#,<=50K,sam,branford,35,leith place,cardinal gilroy vlge,wahroonga,3925,qld,7079955
3513,#,19,#,#,#,#,#,#,<=50K,kobe,tachsl,293,noaddressone,bellfielddstation,elizabeth bay,3672,nsw,3827393
6558,#,19,#,#,#,#,#,#,<=50K,victorih,waters,14,newman morris circuit,city centre arcade,muneyf,4035,nsw,2699879
8550,#,19,#,#,#,#,#,#,<=50K,ethan,aitchiwson,1,alura xlace,noaddresstwo,richhmond,2535,wa,2155188
4148,#,19,#,#,#,#,#,#,<=50K,matthew,greig,4,arkana svreet,noaddresstwo,gloucester,4034,nostate,6770968
7384,#,19,#,#,#,#,#,#,<=50K,cameron,flint,6,charterisville avenue,mayfield,fulham,2655,vic,9604054
6983,#,19,#,#,#,#,#,#,<=50K,stephanie,taft,418,buvelot street,noaddresstwo,reservoir,2402,wa,8339516
9004,#,19,#,#,#,#,#,#,<=50K,joshua,angelin,4,anembo street,noaddresstwo,croydon,4165,nsw,1231483
5322,#,19,#,#,#,#,#,#,<=50K,tyrone,keller,125,jansz crescent,sec 1,gosnells,6155,nsw,1764921
4516,#,19,#,#,#,#,#,#,<=50K,noah,hean,14,miller street,noaddresstwo,lake tyers,3150,vic,7586765
7442,#,19,#,#,#,#,#,#,<=50K,tia,nosurname,5,kumm place,golden grove,primbee,2192,qld,5790359
7144,#,19,#,#,#,#,#,#,>50K,nogivenname,couto,45,murphy street,byadbo lodge,bowral,3215,nostate,1275787
9965,#,19,#,#,#,#,#,#,<=50K,isabella,platt,30,birrell street,romswood,highton,4807,vic,9982375
4586,#,19,#,#,#,#,#,#,<=50K,xavier,leech,7,gardiner street,green gums,mount gravatt east,3699,qld,1192533
1098,#,19,#,#,#,#,#,#,<=50K,james,arnold,2,anderson street,noaddresstwo,lake albert,3646,nsw,6599091
362,#,19,#,#,#,#,#,#,<=50K,maco nal,hasenauer,59,carrousw treet,bishop street,bansktwn,2287,nss,2910601
3495,#,19,#,#,#,#,#,#,<=50K,georgia,karakojsnsis,800,ceescent haystack,noaddresstwo,rushcutters bay,3069,qld,2511011
1050,#,19,#,#,#,#,#,#,<=50K,elizabeth,cooper,20,brain street,koah lodge,ocean grove,2299,tas,5629489
4311,#,19,#,#,#,#,#,#,<=50K,loui,badowwii,229,gingana street,old bohadeen,ledge point,4069,tazpc,6451205
3538,#,19,#,#,#,#,#,#,<=50K,matilda,millrr,24,place guebdulu,noaddresstwo,ouyo,6006,nostate,8433790
7328,#,19,#,#,#,#,#,#,<=50K,brooke,robinson,19,campbell street,noaddresstwo,paddington,3141,sa,5555220
1616,#,19,#,#,#,#,#,#,<=50K,nogivenname,bafk,24,arabana sfreet,noaddresstwo,findon,2340,nsw,4055362
5241,#,19,#,#,#,#,#,#,<=50K,greco,shelbey,46,bunbury street,noaddresstwo,waroona,2153,vif,8044171
4566,#,19,#,#,#,#,#,#,<=50K,benjamin,lonardo,18,menzie place,garden view,gladesville,4132,wa,1959886
8593,#,19,#,#,#,#,#,#,<=50K,ebony,corcoran,65,noaddressone,noaddresstwo,lismore,3939,nsw,2811062
6620,#,19,#,#,#,#,#,#,<=50K,beau,hautop,17,pollocksstreet,noaddresstwo,aldingateach,0870,qld,8774250
6087,#,19,#,#,#,#,#,#,<=50K,sarah,gough,15,bunbury street,noaddresstwo,narellan,4810,vic,4551557
7323,#,19,#,#,#,#,#,#,<=50K,alivia,van beufeichem,38,prichard circuit,noaddresstwo,altona north,2580,nsw,3804143
467,#,19,#,#,#,#,#,#,<=50K,macey,taylor,718,corinna street,noaddresstwo,altona north,2290,nostate,6693661
3690,#,16-20,#,#,#,Asia,#,#,<=50K,hana,fleming,25,fizelle place,noaddresstwo,joslin,3138,qld,2577172
4008,#,16-20,#,#,#,Asia,#,#,<=50K,ryan,pinkerton,2,magrath crescent,noaddresstwo,baffle creek,2550,qld,1652817
743,#,16-20,#,#,#,Asia,#,#,<=50K,luoa,pittman,8,noaddressone,noaddresstwo,bundoora,4101,vic,7718426
6790,#,16-20,#,#,#,Asia,#,#,<=50K,adam,kelly,0,waramanga place,noaddresstwo,roxburgh park,2300,nsw,3230010
5321,#,16-20,#,#,#,Asia,#,#,<=50K,liam,morris,162,barton highway,noaddresstwo,algester,6014,nsw,6077549
990,#,16-20,#,#,#,Asia,#,#,<=50K,chevonne,woodhall,348,ross smith crescent,trevailler,airlie beach,2131,nsw,1232838
3579,#,16-20,#,#,#,Asia,#,#,<=50K,alison,blom,29,tewksbury circuit,noaddresstwo,berwick,4220,nsw,7999087
3999,#,16-20,#,#,#,Asia,#,#,<=50K,imogen,tudor,48,thornhill crescent,noaddresstwo,narre warren,0nan,sa,3500136
5930,#,16-20,#,#,#,Asia,#,#,<=50K,abbeh,sommeus,0,kauper fwreet,noaddresstwo,nosuburb,6614,nostate,7615521
2395,#,16-20,#,#,#,Asia,#,#,<=50K,jack,murby,55,andrea place,noaddresstwo,diamond creek,5041,qld,8505591
5373,#,16-20,#,#,#,Asia,#,#,<=50K,adam,fergusson,6,emmott place,noaddresstwo,tamworth,2281,nsw,9377717
8417,#,16-20,#,#,#,Asia,#,#,<=50K,georgia,clifford,600,sue geh circuit,ashton gate,north rocks,3030,vic,5326417
8533,#,16-20,#,#,#,Asia,#,#,<=50K,dylan,dang,48,osburn krive,noaddresstwo,warana,3125,qld,3419266
4552,#,16-20,#,#,#,Asia,#,#,<=50K,lachlan,higgins,3,noaddressone,noaddresstwo,slacks nevreek,4660,nsw,8901755
5013,#,16-20,#,#,#,Asia,#,#,<=50K,finn,jones,9999,postle circuit,noaddresstwo,brighton,3109,qld,2106326
638,#,16-20,#,#,#,Asia,#,#,<=50K,joel,bain,907,hinchcliffe place,noaddresstwo,stanthofpe,3067,vic,7589506
8517,#,16-20,#,#,#,Asia,#,#,<=50K,stephen,gasitorek,52,howardzxtreet,noaddresstwo,thomson,7034,vic,7355245
